,Label,R^2 Mean (Train),R^2 STD (Train),R^2 Mean (CV),R^2 STD (CV),MAE Mean (Train),MAE STD (Train),MAE Mean (CV),MAE STD (CV),MSE Mean (Train),MSE STD (Train),MSE Mean (CV),MSE STD (CV),R^2 (Train),R^2 (Test),MAE (Train),MAE (Test),MSE (Train),MSE (Test)
79,STAXI_TAT,0.31412544778168167,0.04516179161647128,-0.09636917816905122,0.06629817746550269,1.27918314739666,0.06884432846103589,1.829098076975807,0.09109732396963048,3.6578359806251393,0.47105994072585405,5.771010388471933,0.49285522078724353,0.27808295450308973,-0.07961237281371925,1.3555565979099828,1.7985657092344456,3.8380024386255034,5.546410967236294
75,FEV_STOER,0.3903768834259411,0.080616553467728,-0.018370955457593412,0.11795355587489138,1.2631333597356347,0.1266145937491115,1.9066810726741847,0.20529723304063294,3.656172105991961,0.6183868437671592,6.096574419695479,1.2486771236103877,0.2779824481821266,-0.12222170875958094,1.4050595117796219,2.1701771861249672,4.314630444946494,10.097781923789366
67,LOT_Optimism,0.41524775656288765,0.09790855718531113,-0.19811055778072104,0.03657861831070761,1.1664525167534707,0.12835500156259563,1.9329126055483359,0.2526343966353684,2.891272181792854,0.4402569179206409,5.882967382625516,1.3619323268686587,0.3577619251490476,-0.05308759364689619,1.2790548715654255,2.0437097318754005,3.231748537482445,6.527619876990755
96,CERQ_SelfBlame,0.22474729148966452,0.19343801113228914,-0.23731185845964312,0.1525513904113557,1.3011647538224806,0.21144596447734532,1.93943747162784,0.17597875764201004,4.272993878933505,1.6691753592220038,6.2513176572065134,1.1083475797946882,0.07917322234864388,-0.09830703234814764,1.5838618036361463,1.6538332716764108,4.984481963904029,5.061888426535513
80,STAXI_TAR,0.4059904757244226,0.05389425983470628,-0.1804340767027639,0.11123941954198914,1.2683771389623868,0.09473598199051912,2.018464431969331,0.22643457128876293,3.7040089867888812,0.7805127399126164,7.004659143995357,1.3608932349773113,0.3294692783973634,-0.02288391413090718,1.389804540618619,2.104164424915435,4.155741993226532,6.443966906773407
41,NYC-Q_lemon_14,0.5345286579259633,0.018210202864124603,-0.11821526122738575,0.03565548365531181,1.1628736979899201,0.12608531293623082,2.0657075422343403,0.2606384038423776,2.7154141990570526,0.3439473105901017,6.369140267099371,1.2465576934941527,0.4237722663087794,-0.24245098405223975,1.3418823477339379,2.439450874898862,3.3704918313504346,8.513362364097594
28,NYC-Q_lemon_1,0.35678524590822236,0.12289773520117322,-0.18630506698047178,0.1203040451735353,1.2680792069636422,0.1170580519956695,2.072553486939667,0.11186265161429293,4.053425363236162,0.5329905848154061,7.512525736969953,1.0278800965723733,0.28106975529304634,-0.29999838286271663,1.3723430692035117,2.172998332575461,4.588291048514977,9.43246689893027
100,CERQ_RefocusOnPlanning,0.3971937249347575,0.026834241002254178,-0.07710347475482493,0.022547265591597032,1.366432943010775,0.040041305645550335,2.1012983260544247,0.049058375171578524,3.7349830678387694,0.19665065862452288,6.626276125417136,0.34171992596538137,0.2563353517010635,-0.027946735620676177,1.6042811250835411,2.1468210710745694,4.618079236913564,6.404223055056888
102,CERQ_PuttingIntoPerspective,0.5269760058896523,0.06748632727827555,-0.15843459639650348,0.06624842409925721,1.1712541197131972,0.14423376890267808,2.1472196927180978,0.11148597892080164,2.8807227464391025,0.4732889158923762,7.036316564136084,0.7993859868530623,0.3617964123840697,-0.1677186463241489,1.4323205496620681,2.8598970401851167,3.879651567567107,12.303654849435116
29,NYC-Q_lemon_2,0.45431406099994437,0.045527151770868995,-0.15275308804234813,0.05846001797644506,1.3042877102789807,0.07709122851377824,2.1725567728102795,0.21459308813492572,3.5692673845363565,0.44458574597531547,7.465702868695151,0.6572565260020171,0.36207736271045243,-0.1768737853314517,1.4078324560957067,2.5521441807576375,4.167257938270181,9.442845283487861
99,CERQ_positiveRefocusing,0.3532794052157375,0.1387267108456527,-0.07393334635296862,0.048018605793364456,1.4823679797141025,0.28493500445019926,2.1768709490196705,0.3056476655545232,4.426986333783065,1.297996545932269,7.168880306781941,1.7603477934709741,0.3191568943497336,-0.1342084183824488,1.5382883812127217,2.649148453333403,4.578876913727078,9.896919216812531
45,NYC-Q_lemon_18,0.2664446207487589,0.11379657769256005,-0.22797133114487514,0.06995648939647348,1.498195561708586,0.15143502317005517,2.2462002754562698,0.03294440185742942,5.209783775954494,0.8494479821027767,8.688949079846576,0.447817801383996,0.16584189120350745,-0.1858676722641881,1.6642175000573092,2.0328991462136115,5.921645088579966,7.19940965528436
51,NYC-Q_lemon_24,0.45126558009304546,0.033645192143527194,-0.17111814955717772,0.06549732012544578,1.2940248490298731,0.05381402389554966,2.2641530879053233,0.06923910409886572,4.172751701806166,0.2492614454455431,8.900533370166213,0.4339950860160647,0.43668570416285435,-0.27526817736606857,1.346749097105425,2.114575886125951,4.284369096432985,7.909848774011498
44,NYC-Q_lemon_17,0.30954527886675093,0.08542562670748523,-0.2936212492978196,0.14031040088214825,1.4198539841069466,0.21125987669893248,2.3257041081260237,0.21243500934781126,4.9366928555056235,0.8007489773737011,9.182594007421732,1.6499450980108932,0.04683671223415875,-0.2960020070198459,1.732744367236917,2.1553047319571847,6.801980962213607,8.95357599590042
46,NYC-Q_lemon_19,0.5421682009349956,0.05854696232631032,0.013645420862169725,0.04862857890675254,1.361609012674131,0.11298029456975854,2.325823434436644,0.17503955810814895,3.935486429196977,0.5739114616997565,8.464568398091524,0.7579658812125364,0.4727197197946461,-0.23630322288954608,1.5386456604275358,2.495892490507932,4.523027403610645,8.973561854504002
