,Label,R^2 Mean (Train),R^2 STD (Train),R^2 Mean (CV),R^2 STD (CV),MAE Mean (Train),MAE STD (Train),MAE Mean (CV),MAE STD (CV),MSE Mean (Train),MSE STD (Train),MSE Mean (CV),MSE STD (CV),R^2 (Train),R^2 (Test),MAE (Train),MAE (Test),MSE (Train),MSE (Test)
22,TICS_LackSocialRecognition,0.4428859920019021,0.04669523769614103,-0.10356849318607379,0.042996328345543004,1.3548097368350218,0.09791600947392932,2.369862712081822,0.2874657855800331,5.045616650190134,1.1602860162241362,9.668200845216186,3.0979345999757393,0.35226541247375076,-0.02999547655971746,1.5119233553163514,2.400309566496111,5.838873764579568,11.250719820883067
57,NYC-Q_lemon_30,0.697347234101748,0.04233848783655771,-0.2111378158903725,0.11442480360727195,0.945145940328041,0.08571150943845589,2.406087588667446,0.1461734422754695,1.958578082199442,0.2333937810514779,7.764205641808086,1.0364055070398952,0.5457372018809042,-0.0604703595092162,1.2881548979423771,2.371490701247562,2.9652519336787915,7.548094748222732
34,NYC-Q_lemon_7,0.6381488867120887,0.04032094462139715,-0.15314194523057037,0.050297700977493115,1.041050790907905,0.02348878780950717,2.4230926392454237,0.1015920422233274,2.5922181765263033,0.19336822041221832,8.22247942301743,0.7342884809122276,0.4711678836861529,-0.2482967324165113,1.3397586118284452,3.069610110847859,3.8157575387956104,12.074254784557342
39,NYC-Q_lemon_12,0.8271887979876927,0.03046228805574098,-0.08429835277868085,0.11342806091154849,0.8211186770738478,0.06443085878672604,2.4275641103147296,0.13654228296185014,1.3096626361198667,0.2010572274071723,8.191060308319663,1.1143024819614207,0.7586271865745979,-0.34123351264895097,1.0294853645635589,2.3308936469214916,1.8431456551803627,7.883384354425787
101,CERQ_PositiveReappraisal,0.6412393333774105,0.016928543477704044,-0.18981882998394103,0.1220690299084186,1.1128623411592151,0.09433528009804154,2.4658649339219325,0.21560060001306106,2.6904460782513424,0.3010069062103984,8.780398933505063,1.3360293359852689,0.5170237161356563,-0.08575534262653006,1.37138349065388,2.3756051157269438,3.6241479762095468,8.113540581389312
97,CERQ_Acceptance,0.6575206573089746,0.08667319639705501,-0.22322487743576014,0.12869321450428756,1.0549683662310152,0.18598695666427115,2.50425971861782,0.2727454097241222,2.4753321324926003,0.7200005520619146,8.71138218534894,1.7795378157646307,0.5660106274513775,-0.039553737829751245,1.2462778715315326,2.8476424992647216,3.1060306955196464,10.458416368356906
55,NYC-Q_lemon_28,0.7299104726749454,0.021657201499362577,-0.23797622903896073,0.21919612975706615,0.9328835001473802,0.10833293151133243,2.5083766199174877,0.2016148691609861,1.9474874294998221,0.17405883016525225,8.760960349988968,1.8801787915865031,0.6297758602742023,-0.10497629592377655,1.1484537154526226,2.2246540060471838,2.6910012996308725,7.13258203378017
58,NYC-Q_lemon_31,0.7933178753645809,0.019515905519742534,-0.21016937508177533,0.06073411006374001,0.8680468905992275,0.04217930553073627,2.5216594528902125,0.09845542524563626,1.5198077599716013,0.15047220997214236,8.826631762009972,0.17584878896700182,0.6478790263656585,0.07102045236716659,1.1981017601883484,2.140093838436665,2.5934485254034914,5.9452247972767935
52,NYC-Q_lemon_25,0.7663298608808361,0.019910530245104086,-0.05818843390581326,0.046325869226331,0.9621024719500136,0.03256679852685191,2.534245560852271,0.17819958346433248,1.93747947546112,0.12655696986655804,8.783649477446623,1.1408644961723893,0.5985405492263016,-0.0696598333219498,1.3393770065999524,2.185935200858786,3.343845770538653,7.562867749864725
32,NYC-Q_lemon_5,0.7154279484574618,0.04684599007107889,-0.11920253112088856,0.0625197829393611,1.0452817137049486,0.09318842196666616,2.538154678339333,0.04383002779177792,2.221794370997335,0.28702170130992405,8.734060254888666,0.16865156702366196,0.6537413203282418,-0.1387646996480263,1.228263632606752,2.4032923318707513,2.719985999157243,7.7175453806521075
47,NYC-Q_lemon_20,0.7349731308712708,0.02522707427952977,-0.18486013045529048,0.14162874319919408,1.0015916118624226,0.04109421090557222,2.5627768682819436,0.23995080232009214,2.1398279564957314,0.1149887112571421,9.333086812518298,1.564174468557053,0.6199544079114842,-0.2959087179811879,1.2442235647834379,2.5270016552325547,3.1153244195658214,9.551043214049388
76,FEV_HUNGER,0.6307651310516021,0.023822923761801507,-0.10980344232785266,0.04475475614098946,1.1566298153423724,0.11933409319316131,2.570115482990687,0.27587827139876575,3.323592645676141,0.43087877039561856,9.831438631834734,2.111669621623601,0.5195128488864287,-0.3371044326029955,1.3715212657016713,1.98103892315765,4.345865705371072,5.482040264110638
56,NYC-Q_lemon_29,0.7536079892135993,0.022677977565447684,-0.13011793434342725,0.08716055070739423,1.001759722895526,0.06083222669626761,2.5702261150255565,0.10404961501709392,1.8984447560158528,0.14925965100232388,8.656637639096267,0.6504771086373905,0.6624343926716226,-0.053517757333993554,1.2147406935946539,2.476451506249701,2.6103076203765356,7.831079398039533
44,NYC-Q_lemon_17,0.28459557685309494,0.6247868809062511,-0.5346903840098679,0.4439967016448814,1.2959984170271723,0.5183524850690916,2.5801931287239745,0.2998872497960775,5.049670388931803,4.2045741444044955,11.164994629437237,3.9981722430081623,0.6123696536487743,-0.3797946152681244,1.0081614310718805,2.3243130619517935,2.866499014645203,7.995732898733234
53,NYC-Q_lemon_26,0.738133445687163,0.029512527081484927,-0.09950243371494882,0.02714623919225598,1.0441053253973145,0.07070824859423151,2.61692722612494,0.0660363897990362,2.1033180562243396,0.2737217829502194,8.793693325744348,0.12574723752159103,0.639525231836914,-0.18159776515557136,1.2683009808842363,2.479918172364735,2.8901971056862816,8.223796148544956
46,NYC-Q_lemon_19,0.7654678469750525,0.047529461334004,-0.1856345319063953,0.11725365952940286,0.9911367353333281,0.13521580869785724,2.6806503473938066,0.07493087131959976,2.08095948889232,0.4517822790555702,10.307348412418348,0.1945769274766161,0.6342880141022551,0.029157400295844793,1.2689225570574034,1.8737878004812343,3.254620276865138,5.748460521325195
31,NYC-Q_lemon_4,0.7684028514417918,0.0404662012396144,-0.2824305745778444,0.193367481912338,0.8920732509904464,0.08827624477786924,2.697300668007962,0.24165319948234346,1.8263764518349117,0.17871667827398577,9.882832422812696,2.384136153143494,0.6371873299482778,-0.05481401541810893,1.2429208210134648,1.9080413530567586,2.933078644530974,5.123580503556206
82,STAXI_AO,0.5702976761667968,0.028657157957553206,-0.05685361796361662,0.03863120646917996,1.3402131061154792,0.0737186409879185,2.697916733508898,0.1346940110231099,5.136794819852898,0.21195975782784315,12.641520639530896,0.7321236787431706,0.4629599313242969,-0.033439038024701606,1.5392059899376596,1.9666304003564368,6.432365645044377,5.468190255110321
